volume|issue|url|title|abstract
5|4||Achieving Certainty in an Age of Uncertainty|In an era where the private domain is being rapidly replaced by the use of public networks, most notably the Internet, how can you be sure that your counterparty is really who he/she claims to be and how can you achieve contractual enforceability? In this article, we outline the Identrus model and its applicability for those responsible for the treasury function in companies worldwide.
5|4||Identrus â the âTechnical Platformâ|In his outline of Identrus, John Bullard described the business rationale for its existence, and its fundamental principles of trust, global interoperability and simplicity. He has explained how the delivery of identity assurance services, within a supporting framework of operating rules, and governed through the application of private contract law, allows Identrus to deliver trusted digital signature services on a global basis. In this article we discuss how these services are realized by Identrus and its participants, in practice, and outline some of the technology underpinning the system.
volume|issue|url|title|abstract
6|1|http://www.sciencedirect.com/science/journal/13634127/6/1|Introduction|
6|1||Report Highlights|Highlights from each of the articles in the report have been extracted to give the reader a quick overview of the contents and to summarize the messages.
6|1||What is a VPN?|
6|1||Implementing Virtual Private Networks in Today's Organization|
6|1||VPN Security Policy|
6|1||IPsec Networking Standards â An Overview|
6|1||VPNs and Lightweight Clients11|
6|1||Enabling the User: The VPN in Context|Despite the growth of IP-VPN capabilities too little attention has been paid to date to other key enterprise trends such as the increasing use of other virtual services and the growing use of enterprise directories. As the nature and number of relationships between the enterprise and the service provider becomes more complex, and the content of IP-VPN services becomes more feature-rich, new approaches are required. Organizations face a choice of either maintaining application/service-specific mechanisms or adopting a centralized approach exploiting technology such as directories more widely. These trends are discussed and a potential way forward outlined which puts the end-user at the heart of the issue.
6|1||Placement of Intelligence Within Networks to Provide Corporate VPN Services|
6|2|http://www.sciencedirect.com/science/journal/13634127/6/2|Introduction|
6|2||Report Highlights|Highlights from each of the articles in the report have been extracted to give the reader a quick overview of the contents and to summarize the messages.
6|2||Database Security in a Web Environment|
6|2||Role Based Access Control Models|
6|2||Database Security: Retrospective and Way Forward|
6|2||XML security|
6|2||Security for Workflow Systems|
6|2||Security in Federated Database Systems|
6|2||Security for eBusiness|
6|2||Security for Distributed Databases|
6|3|http://www.sciencedirect.com/science/journal/13634127/6/3|Introduction|
6|3||Report Highlights|
6|3||Information Security Risk Management â When Should It be Managed?|
6|3||Risk Assessment|
6|3||Information Security Risks and Managed Security Service|
6|3||Handling Distributed Denial-of-Service Attacks|
6|3||Information Incident Management|
6|3||Organizational Leaderâs Use Of Risk Management for Information Technology|
6|3||Information Security Governance|“Directors have a responsibility to protect shareholder value. This responsibility applies just as stringently to valued information assets as it does to any other asset. Boards must recognise that securing that information is not just an investment; it is essential for survival in all cases and for many it can even create competitive advantage.”
6|4|http://www.sciencedirect.com/science/journal/13634127/6/4|Introduction|
6|4||Report Highlights|Highlights from each of the articles in the report have been extracted to give the reader a quick overview of the contents and to summarize the key messages. <Iz10.5>
6|4||Red Alert|
6|4||Pickânâmix comparative tests.|
6|4||Backdoors and Trojan Horses: By the Internet Security Systemsâ X-Force|The article, written by Internet Security Systems’ X-Force explains what Trojan Horses are and how they can be detected. Also included are descriptions of Trojans that may infect Windows and Unix based systems and details of their payloads.
6|4||Travelling with Linux malware: Is Linux security for real?|
6|4||Wormâs Fashion Salon|
6|4||The Virus Writer and The Reporter|
volume|issue|url|title|abstract
7|1|http://www.sciencedirect.com/science/journal/13634127/7/1|Introduction|
7|1||Report Highlights|Highlights from each of the articles in this issue have been extracted to give the reader a quick overview of the contents and to summarize the main points.
7|1||Unix Filesystem Security|
7|1||Vulnerability Management in Unix Environments|“In theory, theory and practice are the same. In practice, they’re not.” Bruce Schneier
7|1||Design of Secure Unix|
7|1||Securing the Shell â Implementing a Host Level Default Deny Policy|
7|1||A Framework for Choosing Your Next Generation Authentication/Authorization System|
7|2|http://www.sciencedirect.com/science/journal/13634127/7/2|Introduction|
7|2||Report Highlights|Highlights from each of the articles in the report have been extracted to give the reader a quick overview of the contents and to summarize the key messages.
7|2||Is there a Need for Survivable Computation in Critical Infrastructures?|
7|2||Protecting the Critical National Infrastructure â Developing a Method for the Measurement of Threat Agents in an Information Environment|
7|2||Benchmarking for Critical Infrastructure Protection|
7|2||Information Sharing in the Cyber Age: a Key to Critical Infrastructure Protection|
7|2||Securing the Critical IP Infrastructure|
7|2||The UK Financial Sector's Place in the Critical National Infrastructure|
7|3|http://www.sciencedirect.com/science/journal/13634127/7/3|Introduction|
7|3||Report Highlights|
7|3||Identity and Authentication in the E-economy|
7|3||Smart Cards and the Associated Infrastructure Problem|
7|3||Secure Authentication Using Biometric Methods|
7|3||Cryptography from Pairings: A Snapshot of Current Research|
7|3||The Development of Open, Federated Specifications for Network Identity|
7|3||Addressing Online Identity: Understanding the Microsoft Passport Service|
7|3||Secure Access Management: Trends, Drivers and Solutions|
7|4|http://www.sciencedirect.com/science/journal/13634127/7/4|Introduction|
7|4||Report Highlights|Highlights from each of the articles in the report have been extracted to give the reader a quick overview of the contents and to summarize the key messages.
7|4||Who holds the key to IT security?|
7|4||New Advances in Automatic Gait Recognition|
7|4||Biometric Standards â An Overview|
7|4||Implementation of Biometric Systems â Security and Privacy Considerations|As biometric systems are deployed within security systems, or as part of identification programs, implementation issues relating to security and privacy need to be considered. The role of a biometric system is to recognize (or not) an individual through specific physiological or behavioral traits. The use of the word ‘recognize’ is significant — defined in the Oxford Dictionary as “identify as already known”. In other words, a biometric system does not establish the identity of an individual in any way, it merely recognizes that they are who they say they are (in a verification or a ‘positive identification’ system), or that they were not previously known to the system (in a ‘negative identification’ system, for example, to avoid double enrollment in a welfare system). This tie between the actual identity of an individual and the use of biometrics is subtle and provokes much debate, particularly relating to privacy and other societal issues. This paper seeks to clarify come of these issues by providing a framework, and by distinguishing between technology and societal issues.
7|4||Spoofing and Anti-Spoofing Measures|
volume|issue|url|title|abstract
8|1|http://www.sciencedirect.com/science/journal/13634127/8/1|Introduction|
8|1||Are we smart about security?|The introduction of new technologies and changes in behaviours has resulted in an erosion of personal contact and greater reliance on security systems and safeguards. The proliferation of independent security measures has generated an increasing amount of security information that must be stored and recalled by the consumer. Overall security can then be weakened as the consumer is inexpert at managing such data and really needs an integrated high security solution that is also easy to use. The multi-application smart card offers a promising solution, however, we may need to challenge some existing practices if we are to empower the citizen in the online world.
8|1||An overview of the GlobalPlatform smart card specification|Over the last five years smart card technology has changed considerably, both at the hardware and software level. More powerful microprocessors along with secure multi-application smart card operating systems provided the necessary functionality required by a large number of smart card applications. GlobalPlatform is considered among the leading multi-application smart card propositions that make an attempt to meet the requirements, for post issuance, issuer control, and interoperability. This article provides an overview of the GlobalPlatform card specification with an emphasis on its security functionality.
8|1||Defending against cache-based side-channel attacks|Cache-based side-channel analysis is a new technique that uses the application-specific behaviour of cache memory to leak secret information about a running algorithm to the attacker. Two complementary methods have been proposed that describe how such attacks could be mounted, but there has been little work on how one might defend devices against the resulting security breaches. This paper surveys a number of hardware- and software-based approaches to defending against such methods of attack and evaluates each using simulated results.
8|1||Secure SIM lifecycle management|
8|1||Software attacks on smart cards|
8|1||Overview about attacks on smart cards1|When compared with data carriers such as cards with magnetic stripes or diskettes, the potential for protecting and securing data is one of the main advantages of cards with electronic chips (smart cards). Consequently, the chip hardware must be designed in an optimum fashion to meet this purpose; this includes the corresponding cryptographic procedures for securing the secret data. However, security is not only dependent on the specialised hardware of the microcontroller or on the cryptographic algorithms implemented in the operating system software. The security of applications for smart cards and the design principles applied by the developers to meet these security needs are of fundamental importance. The essential property of a smart card is its ability to offer a secure environment for data and programs. This article examines the range of possible attacks against smart cards, and the measures that can be used to protect against these attacks.
8|2|http://www.sciencedirect.com/science/journal/13634127/8/2|Introduction|
8|2||Forensic analysis on a Lotus Notes server|Many of the requests to perform forensics on email systems that I have been involved with have focused on the examination of a particular userÄ±Ìs mailbox looking for content that would prove any of the points of the case. This type of targeting allows the use of traditional forensics tools to search for the existence of specific content. Recently, however, in support of a civil case that attempted to gather evidence of inappropriate sharing and misuse of privileged information, the importance of the analysis was less on the content of any particular message. Key to the case was the timing and distribution of key messages. The data collected was from images of the corporate Lotus Notes server. I was responsible for identifying technologies capable of gathering and presenting the data to legal counsel. This article describes the methods used to assist in the analysis of the 12 Gigabytes of email files found on the server
8|2||Addressing the data problem|
8|2||Computer forensics: past, present and future|
8|2||Some stepping stones in computer forensics|“Well what are we going to do with this lot?” The “lot” that my team at the Computer Crime Unit (CCU) at New Scotland Yard were looking at comprised of bits of computer parts just shipped from Nairobi by the Kenyan Police. Bundles of metal covered in bubble-wrap; this was the evidence of a serious attack on computer systems around the world, and to be honest we were not sure what to do next. It was the box and component parts from a PC that could have been used by a suspect. We put all the component parts back together, turned on the power supply, and, surprise, surprise — nothing happened. This will look good in Court, we could more or less write the brief for any future defence counsel ourselves. “Officer, are you trying to tell the Court that you obtained this evidence from a computer that was operating normally?” Worse, this was not the only evidence due to arrive from other countries. Even worse, reports of system failure were arriving by the hour from medical establishments in the UK and other sites around the world; the press and media were bombarding us for information; the senior bods at the Yard wanted answers and we still did not have a clue who the perpetrator was or how to analyse his program.
8|2||A comprehensive approach to digital incident investigation|The investigation of digital incidents and computer-related crimes has, over the past 18 months, become increasingly complex. Although the majority of digital incidents investigated by law enforcement still comprise child pornography, online frauds and other common crimes, two disturbing trends have emerged. First, digital incidents are becoming more complex and, second, they are becoming more expensive to investigate.
8|2||Management strategies for implementing forensic security measures|We live in the age of electronic information and rapidly evolving technology. Almost every aspect of our lives is touched or somehow controlled by technology-driven processes, procedures and devices. It is therefore important to understand that because of the pervasive electronic influence, the opportunist or criminal element has turned its attention to exploiting weaknesses inherent in many traditional and electronic information systems. With that undisputable fact in mind, we must face the inevitable: a successful criminal or unacceptable incident occurring within the organization’s perimeter of the information and/or computer and network infrastructure.
8|3|http://www.sciencedirect.com/science/journal/13634127/8/3|Introduction|Much has happened since the previous issue of the Technical Report (vol 5 no 4) that focused on Public Key Infrastructures (PKI). It has certainly not all been positive and even the most fervent supporter of the technology has given up on the cries of ”This is the year of the PKI”. In this edition we take stock of some of the current issues facing the ‘PKI industry’ and look at some possible ways forward.
8|3||PKI needs good standards?|
8|3||Certificate policies and certification practice statements â a practical approach|The IETF [1], RFC2527 [2] describes and defines the contents of documentation that is at the heart of the process-driven elements of a PKI. These are captured in the certificate policy (CP), which defines what is delivered, and the certification practice statement (CPS), which defines how it is delivered. The RFC has formed the basis for the contents of both documents. However, with the move of PKI from employment via service providers to deployment directly by organisations, and the extension in the use of PKI to a much wider and less knowledgeable potential market, the difficulties of creating an appropriate set of documentation have become apparent. While I do not suggest that RFC2527 is wrong, I argue that it appears to pose as many questions as it answers when it comes to implementation. In this article I attempt to consider the factors that influence the implementation of a documented infrastructure and suggest a pragmatic approach, based on RFC2527, to delivering a document structure that will support the delivery of PKI services and the understanding of trust that can be placed in those services.
8|3||tScheme â voluntary approval for certificate authority services|
8|3||Could there ever be a unitary digital certificate?|
8|3||Delegated Certificate Validation:: A new approach to simplifying PKI and achieving trust interoperability|The trust provided by a PKI system rests on the fact that the digital certificates being used within the infrastructure are authentic and can be relied upon. As such, the process of validating certificates is central to the management of risks within a PKI and for resolving any disputes which may arise later.
8|3||ID-PKC: a fresh approach to public key cryptography|
8|3||A comparison between traditional public key infrastructures and identity-based cryptography|With the recent acceleration in research into identity-based public key cryptography (ID-PKC), we consider this to be an opportune moment to compare and contrast ID-PKC with more traditional public key infrastructures (PKI). Because of the similarity in the nature of both approaches, we aim to identify the distinguishing features of each approach. In doing so, we highlight the important questions to be asked when weighing up the benefits and drawbacks of the two technologies.
8|3||The NHS as a proving ground for cryptosystems|This paper examines the challenges that the National Health Service poses as an environment for public key cryptography systems.
8|4|http://www.sciencedirect.com/science/journal/13634127/8/4|Introduction|
8|4||The art of intrusion testing|
8|4||An XML-based architecture to perform data integration and data unification in vulnerability assessments|One of the problems facing penetration testers is that a test can generate vast quantities of information that need to be stored, analysed and cross-referenced for later use. Consequently, this paper will present an architecture based on the encoding of information within an XML document. We will also demonstrate how, through application of the architecture, large quantities of security-related information can be captured within a single database schema. This database can then be used to ensure that systems are conforming to an organisation's network security policy.
8|4||Eliminating noise from intrusion detection systems|Effective noise reduction for intrusion detection systems (IDS) is a continuous area of research. One of the techniques for eliminating unqualified IDS alerts is to correlate them with environmental intelligence about the network and systems. This article provides an overview of correlation requirements with a proposed architecture and solution for the correlation and classification of IDS alerts in real time. The implementation of the QuIDScor correlation engine was validated on a real-world network and demonstrated a significant reduction of false alerts.
8|4||An historical perspective of software vulnerability management|The intent of this article is to provide the reader with an historical perspective of software vulnerability assessment. This historical overview will examine the lessons learned from the periods of formal approaches as applied to system certification and validation; to the periods where ‘simplistic’ tools are introduced to perform the tasks of vulnerability assessment; then to an overview of a macroscopic approach for studying the fundamental output of the complex nonlinear system known as software development; and finally to the present, where state-of-the-art tools and methodologies are beginning to apply principles of formal methods to the evaluation of software. The events and lessons learned from each of these periods will become evident to the reader, concluding with a requirement set and an outline for moving vulnerability analysis into the future.
8|4||Measuring vulnerabilities and their exploitation cycle|In a world ruled by chaotic causality, Heisenberg's uncertainty principle is only a natural limitation. Analysts only have their personal logic, experience and intuition to depend on in order to make judgments regarding the safety of a system. However, today's analysts are getting bombarded with large amounts of data coming from all kinds of security-related products, such as vulnerability scanners, anti-viruses, firewalls etc, causing information overload and data congestion. Thus, the question remains: How can analysts make a correct judgment regarding the vulnerabilities from which a system is suffering, especially when all the ammunition he/she possesses can not deal with such a complex, ever-changing environment? To this end, we believe that structuring knowledge/information regarding a specific domain in an object-oriented hierarchy tree, and providing a formal model to reason and construct possible scenarios of attacks, will provide an analyst with the necessary ammunition.
8|4||Penetration testing and social engineering: Hacking the weakest link|
8|4||How to ensure an effective penetration test|
8|4||Useful vulnerability assessment|It is a commonly held view that the goal of vulnerability testing is to uncover as many vulnerabilities as possible, and ideally to uncover all vulnerabilities in the tested systems. In my opinion this is incorrect; the main point of vulnerability testing should be to enable an organization to fix the vulnerabilities that their risk assessment requires them to fix, and to provide input to their risk assessment process on subjects their current assessment underestimates. This article focuses on a pragmatic approach to vulnerability assessment that helps organizations become more secure.
volume|issue|url|title|abstract
9|1|http://www.sciencedirect.com/science/journal/13634127/9/1|Introduction|
9|1||Business and technical motivation for identity management|
9|1||The use of hardware tokens for identity management|Contrasts smart cards with time- and event-based tokens for identity management. Considers security requirements of the systems. Draws attention to an issue with the key generation process for the most popular token on the market.
9|1||Microsoft .NET Passport and identity management|As part of its .NET initiative, Microsoft developed and is currently deploying a Web-based single sign-in (SSI) service called .NET Passport. In this article, we overview, discuss, and put into perspective Microsoft .NET Passport's SSI service. More specifically, we address the question whether Microsoft .NET Passport provides an appropriate solution for the user authentication and authorization or identity management problem on the World Wide Web (WWW).
9|1||Privacy-enhancing identity management|Privacy-Enhancing Technologies (PET) are the technical answer to social and legal privacy requirements. PET become constituents for tools to manage users' personal data. Users can thereby control their individual digital identity, i.e. their individual partial identities in an online world. Existing commercially available identity management systems (IMS) do not yet provide privacy-enhancing functionality.
9|1||Privacy in enterprise identity federation â policies for Liberty 2 single sign on|Cross-domain identity management is gaining significant interest in industry. A well-known example is the Liberty Alliance's specifications for single sign on of web users across different enterprises. The Liberty Alliance stresses that account linking is voluntary for the users and that privacy is an important consideration. We evaluate the privacy of these specifications in detail. We point out some ambiguities and propose a concrete privacy policy together with a few changes to the Liberty processing rules. Our analysis demonstrates that identity-management policies need detailed advance planning even in a limited context.
9|1||Virtual organisations in computer grids and identity management|
9|1||Identity management in mobile cellular networks and related applications|While identity management systems for the Internet are debated intensively identity management in mobile application has grown silently over the last 12 years. More then 980 million GSM subscriptions and the SIM infrastructure are the basis for many application oriented initiatives to manage identities. This paper discusses the technological foundations as well as the application scenarios and the privacy challenges and opportunities.
9|1||User provisioning with SPML|
9|2|http://www.sciencedirect.com/science/journal/13634127/9/2|Introduction|
9|2||Malicious software â past, present and future|
9|2||The future of virus detection|
9|2||Deconstructing malware: what it is and how to stop it|
9|2||This business of malware|For the past few years there has been a shift away from proof-of-concept, “bragging-rights” or destructive virus and Trojans, to that of malware designed for the purpose of making money for the author. This paper describes many of the methods by which this underground economy turns a profit, detailing specific well-known malware and the motives behind it.
9|2||Sound of silence|Every one of us has heard about a number of virus outbreaks lately. There has been a battle between authors of Netsky and Bagle, the release of the Sasser network worm and a great deal of others. But one thing is common – that there have been no virus outbreaks for other platforms but Windows.
9|2||Understanding today's malware|
9|2||Business issues relating to malware|General security structure and framework requirements can be summarized as the requirements needed to operate and build an appropriate security infrastructure. This appropriateness should be measured in a manner that shows how security architectures deliver value to any business in any circumstance.
9|3|http://www.sciencedirect.com/science/journal/13634127/9/3|Introduction|
9|3||Introduction to XML Encryption and XML Signature|
9|3||Access control for XML documents and data|Protecting data over the web is today a crucial need for many companies and organizations. This requires not only the use of cryptographic and digital signature techniques for protecting data during transmission, but also the development of suitable access control models and mechanisms able to support the specification and enforcement of a variety of access control policies. In this paper, we first discuss which are the main access control requirements for web data, and compare some of the most important research proposals with respect to these requirements. We then present Author-X [ 6] as an example of comprehensive system for controlling access to web data.
9|3||XML-based access control languages|One of the most challenging problems in managing large, distributed, and heterogeneous networked systems is specifying and enforcing security policies regulating interactions between parties and access to services and resources. Recent proposals for specifying and exchanging access control policies adopt XML-based languages. XML appears in fact a natural choice as the basis for the common security-policy language, due to the ease with which its syntax and semantics can be extended and the widespread support that it enjoys from all the main platform and tool vendors.
9|3||The Open Digital Rights Language: XML for Digital Rights Management|Digital Rights Management (DRM) covers a broad area of intellectual property management and enforcement. DRM aims to provide secure and trusted services to control the use and distribution of content. DRM technologies have evolved from the primarily enforcement-centric view to a more recent comprehensive value-chain view that manages secure content at all stages of the lifecycle. A fundamental feature of DRM systems and standards that are now appearing is the “Rights Expression Language” (REL). The REL is an XML-based language that captures the information required for DRM transactions, from the rights holder down to the allowable usages for end users. DRM systems need to produce and understand RELs to enable the trusted experience. One of the more successful RELs is the Open Digital Rights Language (ODRL). ODRL was created in 2000 to meet the needs of a wide range of requirements from different sectors. It has recently been adopted by the Open Mobile Alliance (OMA) as the REL used in its DRM specifications for mobile content. This paper will provide a brief overview of DRM followed by a detailed look at the ODRL language and its use of XML. Finally, the OMA profile of ODRL will be reviewed to show how XML-based RELs are being used and extended by the community.
9|3||Federated identity and web services|
9|3||Dissecting application security XML schemas: AVDL, WAS, OVAL â state of the XML security standards report|Recent activities in applications security research and industry have inspired companies and researchers to create a standard way of defining and describing vulnerabilities, expressing different application needs with respect to various aspects of vulnerabilities, making vulnerability descriptions accessible to disparate computer systems.
9|4|http://www.sciencedirect.com/science/journal/13634127/9/4|Introduction|
9|4||Secure mobile business applications â framework, architecture and implementation1|Emerging mobile technologies such as PDAs, laptops and smart phones together with wireless networking technologies such as WLAN and UMTS promise to empower mobile employees to become better integrated into their companies' business processes. However, the actual uptake of these technologies is still to come; one hindrance is security of mobile devices and applications.
9|4||Digital Rights Management: The Open Mobile Alliance DRM specifications|Ubiquitous access to the Internet, especially from mobile phones, offers the possibility of easy access for the user to desirable contents such as songs, videos, ringtones and books. However, this easy access also exposes the owners of this content to potential fraud and piracy. Digital Rights Management technologies are used to ensure that digital content can only be consumed on authorised devices that enforce copyright protection and allow the management of content throughout its entire life cycle. This article provides an overview of Digital Rights Management with particular focus on the Open Mobile Alliances DRM standards.
9|4||Trends in mobile security standards|
9|4||RFID security|Radio Frequency Identification (RFID) systems have become popular for automated identification and supply chain applications. This article describes the technical fundamentals of RFID systems and the associated standards. Specifically, we address the security and privacy aspects of this relatively new and heterogeneous radio technology. We discuss the related security requirements, the threats and the implemented mechanisms. Then the current security and privacy proposals and their enhancements are presented. Finally we discuss the role of this technology in Ubiquitous Computing.
9|4||User requirements for security in wireless mobile systems|Security of wireless mobile systems continues to be a hot topic; now generating its own conferences and platforms, such as the recent 2nd IEE Secure Mobile Communications held by the IEE on 23 September 2004. The general discussion on security in wireless systems takes place in technical fora, and while this is a totally valid discussion, it sometimes seems to be taking place in isolation. From the user perspective the wireless system usually forms part of a larger, interconnected system. This paper raises the question, “What about the user?” and offers some views on the user requirements on this most important part of system design where people are one end of the chain which involves wireless and other systems.
9|4||Mobile terminal security and tracking|As mobile terminals become increasingly sophisticated, the need for robust security also increases. Terminals are moving from simple, voice centric, devices to devices which are capable of multiple functions with multi media capability. Increased capability and the convergence of systems (for example wireless with the internet) bring increased risks. In this article the increase in capability of current and future devices is examined and security issues are observed, considering the large range of terminals - from simple hand-held terminals to more complex, nomadic, laptops or even wireless PCs. In addition the environments within which these devices may operate is considered (and in this document particular attention is paid to the Personal Area Network environment). With wireless devices one of the most important features for secure data transmission is the use of encryption - the basic concept is therefore outlined herein before looking at mobile tracking (a service that might be seen in a similar light to location based services) and finally the article indicates an approach to security for future systems.
volume|issue|url|title|abstract
10|1|http://www.sciencedirect.com/science/journal/13634127/10/1|Introduction to February 2005 issue of ISTR|
10|1||Introduction to Web services and their security|Web services enable access to data that has previously been locked within corporate networks and accessible only by using custom-built software. Along with the benefits of Web services comes a serious risk of security breaches. This article gives a brief overview of the key technologies in the arena of Web services and the relevant security technologies. It briefly describes Web services building blocks—SOAP, UDDI, and WSDL—providing more details on SOAP. The focus of attention, however, is on the technologies for protecting SOAP messages and communicating security-relevant information with Web services, XML security, WS-Security, and SAML.
10|1||Web services and web service security standards|This paper provides a short introduction to basic web services concepts and describes in greater detail the various specifications related to reliability, transactions and in particular security which are referred to as the Microsoft/IBM WS-* family of specifications. The authors were not involved in the development and specification of the family of WS-* specs described in this paper.
10|1||Notes from the field: Implementing a security solution for Web Services|There are many articles explaining why it is necessary to limit access to sensitive resources that are exposed to traffic originating from untrusted users and networks. Generally, such articles will also describe generic security solutions that address these issues. In this article we go one step further and describe the installation of security technology designed to protect extranet web pages and Web Services of a telecommunications company. We give a brief overview of the PEP–PDP architecture described in RFC 2753 which provides a reference model for the products used in the deployment.
10|1||Authorisation in Grid computing|This paper briefly surveys how authorisation in Grid computing has evolved during the last few years, and presents the latest developments in which Grid applications can utilise a policy controlled authorisation infrastructure to make decisions about which users are allowed to perform which actions on which Grid resources. The paper describes the Global Grid Forum SAML interface for connecting policy based authorisation infrastructures to Grid applications, and then describes the PERMIS authorisation infrastructure which has implemented this interface. The paper concludes with suggestions about how this work will evolve in the future.
10|1||Message level security for web services|Security and web services are consistently reported among the top technologies of interest to businesses. Concerns about security are a major deterrent to companies considering use of the technology. This paper provides a summary of the emerging consensus on security for collaborative business using web services in an open environment. The most common security measure using transport layer security may be sufficient for simple applications. However, for more complex environments, e.g. more than two parties, or multiple web services, complete messages or individual parts of messages may be encrypted and signed to protect the confidentiality and integrity of web service messages. Tokens may also be added to messages to assert claims, e.g. about checks that have been carried out by a trusted authority to confirm identities.
10|1||Security in the Semantic Web using OWL|Information assurance, security, and privacy have moved from narrow topics of interest to information system designers to become critical issues of fundamental importance to society. This opens up new requirements and opportunities for novel approaches. Meeting this challenge requires to advance the theory and practice of security, privacy, and trust of Web-based applications and to provide declarative policy representation languages and ontologies together with algorithms to reason about policies. This paper summarizes an ontological approach to enhancing the Semantic Web with security.
10|2|http://www.sciencedirect.com/science/journal/13634127/10/2|Trusted computing group history|
10|2||AEGIS: A single-chip secure processor|This article presents the AEGIS secure processor architecture, which enables new applications by ensuring private and authentic program execution even in the face of physical attack. Our architecture uses two new primitives to achieve physical security. First, we describe Physical Random Functions which reliably protect and share secrets in a manner that is cheaper and more secure than existing solutions based on non-volatile memory. Second, off-chip memory protection mechanisms ensure the integrity and the privacy of off-chip memory. Our processor, with its new protection mechanisms, has been implemented on an FPGA, and is fully functional. We briefly assess the cost of the security mechanisms in our processor and show that it is reasonable.
10|2||Trusted computing and open source|Trusted computing can help defend Linux and other open source operating systems and applications from attack. It can help protect desktop and mobile Linux clients from on-line and off-line integrity and confidentiality attacks. It can measure and remotely attest to the integrity of a system. It can provide authentication mechanisms which are resistant to phishing and pharming attacks. This paper describes the features of Trusted Computing's Trusted Platform Module (TPM), shows how the TPM can provide these protections, and summarizes work in the open source community to implement them.
10|2||Towards multilaterally secure computing platformsâwith open source and trusted computing|
10|2||An Advanced Trusted Platform for mobile phone devices|
10|2||Compatibility, competition, and control in trusted computing environments|Trusted computing (TC) technologies deployed in the PC platform could shift the balance of power in some on-line interactions away from computer end-users and consumers of information goods and services. This effect occurs when remote attestation features make previously indistinguishable software configurations distinguishable; service and information goods providers can then discriminate against disfavored client software. Network externalities mean that even those who don't opt-in to TC use may still be harmed by widespread TC deployment. These effects might be “defanged” by some technical changes to TC designs.
10|2||Trusted computing using AMD âPacificaâ and âPresidioâ secure virtual machine technology|
10|3|http://www.sciencedirect.com/science/journal/13634127/10/3|Introduction â Intrusion detection and prevention|
10|3||Intrusion Detection Systems and Intrusion Prevention Systems|
10|3||An overview of network evasion methods|In recent years much attention has been paid in the network security space to a variety of issues including performance and detection capability. Resistance to evasion however has not been pursued with the same level of interest. During this time many of the technologies have evolved. New applications, protocols and services abound and even the security devices themselves have also become more complex. This lack of focus combined with significant change presents new risks. This paper provides an overview of evasion techniques both new and old, and considers them relative to current technologies.
10|3||Informing the decision process in an automated intrusion response system|
10|3||Next-generation intrusion prevention: Accounting for the attack timeline|
10|3||Data mining and machine learningâTowards reducing false positives in intrusion detection|Intrusion Detection Systems (IDSs) are used to monitor computer systems for signs of security violations. Having detected such signs, IDSs trigger alerts to report them. These alerts are presented to a human analyst, who evaluates them and initiates an adequate response. In practice, IDSs have been observed to trigger thousands of alerts per day, most of which are mistakenly triggered by benign events (i.e., false positives). This makes it extremely difficult for the analyst to correctly identify alerts related to attacks (i.e., true positives).
10|4|http://www.sciencedirect.com/science/journal/13634127/10/4|Editorial: âThe security perimeterâ|
